customer_id,amount,cause,attempts,days_since_failure,past_rate,action_type,recovered
CUST_00892,998.07,card_declined,1,11,0.442,alt_method,1
CUST_00893,1561.4,insufficient_funds,1,8,0.511,alt_method,0
CUST_00894,1695.0,insufficient_funds,0,7,0.726,payment_link,0
CUST_00895,2009.67,network_error,3,1,0.678,alt_method,0
CUST_00896,1117.63,card_declined,3,6,0.37,payment_link,1
CUST_00897,581.9,card_declined,1,1,0.528,alt_method,0
CUST_00898,747.98,bank_declined,1,12,0.405,alt_method,0
CUST_00899,1746.22,bank_declined,3,11,0.308,retry,0
CUST_00900,346.0,bank_declined,3,10,0.582,alt_method,0
CUST_00901,893.31,insufficient_funds,2,1,0.331,payment_link,0
CUST_00902,485.57,network_error,1,14,0.597,alt_method,0
CUST_00903,680.61,insufficient_funds,1,3,0.604,alt_method,0
CUST_00904,1849.67,bank_declined,0,0,0.572,retry,1
CUST_00905,775.01,bank_declined,2,14,0.599,retry,0
CUST_00906,690.32,insufficient_funds,3,4,0.697,payment_link,0
CUST_00907,224.11,card_declined,2,5,0.651,alt_method,0
CUST_00908,1208.34,network_error,3,8,0.76,alt_method,0
CUST_00909,1114.75,insufficient_funds,3,9,0.707,retry,0
CUST_00910,3754.1,bank_declined,2,7,0.44,payment_link,0
CUST_00911,519.97,bank_declined,1,1,0.475,payment_link,0
CUST_00912,792.6,bank_declined,3,0,0.452,retry,0
CUST_00913,812.01,network_error,2,1,0.452,retry,1
CUST_00914,2349.51,network_error,0,6,0.255,retry,1
CUST_00915,616.32,bank_declined,2,3,0.327,retry,0
CUST_00916,831.49,insufficient_funds,0,9,0.852,retry,0
CUST_00917,1081.73,network_error,3,4,0.344,retry,0
CUST_00918,772.23,bank_declined,2,11,0.302,alt_method,0
CUST_00919,465.38,insufficient_funds,2,6,0.707,retry,0
CUST_00920,776.87,bank_declined,0,2,0.719,retry,1
CUST_00921,1570.12,bank_declined,2,9,0.645,retry,0
CUST_00922,292.59,network_error,2,1,0.356,payment_link,0
CUST_00923,739.8,network_error,3,12,0.511,payment_link,1
CUST_00924,379.9,bank_declined,2,6,0.698,retry,0
CUST_00925,1730.28,bank_declined,1,4,0.776,payment_link,0
CUST_00926,196.65,bank_declined,0,13,0.895,alt_method,0
CUST_00927,425.33,bank_declined,2,14,0.557,retry,0
CUST_00928,899.44,bank_declined,0,0,0.364,payment_link,1
CUST_00929,2327.2,card_declined,0,0,0.561,payment_link,0
CUST_00930,631.06,insufficient_funds,0,8,0.664,retry,0
CUST_00931,426.6,insufficient_funds,2,4,0.862,alt_method,0
CUST_00932,2995.68,insufficient_funds,2,0,0.807,alt_method,0
CUST_00933,208.84,network_error,0,6,0.695,payment_link,0
CUST_00934,114.54,insufficient_funds,1,8,0.557,retry,1
CUST_00935,945.78,network_error,0,10,0.452,alt_method,0
CUST_00936,445.13,card_declined,1,0,0.147,payment_link,0
CUST_00937,293.83,insufficient_funds,0,9,0.769,retry,1
CUST_00938,1172.26,insufficient_funds,3,13,0.686,payment_link,0
CUST_00939,808.39,insufficient_funds,0,12,0.841,payment_link,1
CUST_00940,423.58,network_error,0,3,0.51,alt_method,1
CUST_00941,238.83,network_error,2,13,0.856,retry,1
CUST_00942,1336.71,insufficient_funds,1,2,0.564,retry,0
CUST_00943,1118.97,network_error,3,4,0.696,payment_link,0
CUST_00944,614.41,bank_declined,1,6,0.543,alt_method,0
CUST_00945,2914.08,card_declined,3,7,0.782,retry,0
CUST_00946,282.57,card_declined,0,12,0.662,alt_method,0
CUST_00947,196.29,bank_declined,2,1,0.254,payment_link,0
CUST_00948,382.4,network_error,2,6,0.661,alt_method,1
CUST_00949,641.32,card_declined,1,13,0.662,payment_link,0
CUST_00950,808.09,card_declined,2,13,0.698,retry,0
CUST_00951,548.4,network_error,1,0,0.849,payment_link,0
CUST_00952,881.52,bank_declined,1,6,0.722,alt_method,0
CUST_00953,244.39,network_error,3,7,0.804,retry,0
CUST_00954,2111.2,bank_declined,1,1,0.483,payment_link,0
CUST_00955,622.83,card_declined,3,8,0.42,retry,0
CUST_00956,1625.93,network_error,2,0,0.43,retry,0
CUST_00957,874.96,card_declined,1,12,0.421,alt_method,0
CUST_00958,958.53,bank_declined,1,5,0.61,retry,1
CUST_00959,1049.23,card_declined,0,0,0.753,alt_method,1
CUST_00960,951.62,insufficient_funds,1,2,0.792,payment_link,0
CUST_00961,1112.29,bank_declined,1,10,0.38,alt_method,0
CUST_00962,1926.23,network_error,0,5,0.474,retry,0
CUST_00963,778.38,insufficient_funds,0,2,0.396,retry,1
CUST_00964,1172.86,network_error,2,7,0.685,retry,0
CUST_00965,619.07,card_declined,1,4,0.432,alt_method,0
CUST_00966,2105.05,bank_declined,2,1,0.655,payment_link,1
CUST_00967,387.18,card_declined,2,3,0.464,retry,0
CUST_00968,2809.47,card_declined,0,8,0.491,alt_method,0
CUST_00969,644.11,network_error,3,3,0.685,alt_method,0
CUST_00970,211.74,insufficient_funds,2,9,0.887,alt_method,0
CUST_00971,736.92,network_error,3,9,0.453,retry,0
CUST_00972,385.74,network_error,1,7,0.687,retry,0
CUST_00973,1303.12,network_error,0,4,0.864,alt_method,0
CUST_00974,394.61,insufficient_funds,1,10,0.732,payment_link,0
CUST_00975,465.47,network_error,1,10,0.615,retry,0
CUST_00976,146.7,network_error,0,9,0.367,retry,1
CUST_00977,463.2,network_error,1,12,0.428,alt_method,0
CUST_00978,100.0,network_error,0,12,0.647,retry,1
CUST_00979,187.33,card_declined,3,13,0.627,alt_method,0
CUST_00980,1222.11,bank_declined,1,14,0.135,payment_link,0
CUST_00981,1247.18,card_declined,0,0,0.869,alt_method,1
CUST_00982,934.83,insufficient_funds,2,6,0.583,payment_link,0
CUST_00983,306.87,network_error,1,2,0.546,payment_link,0
CUST_00984,640.23,bank_declined,3,9,0.6,retry,0
CUST_00985,663.23,insufficient_funds,0,7,0.432,alt_method,0
CUST_00986,263.3,network_error,1,13,0.503,retry,0
CUST_00987,2214.36,network_error,1,11,0.539,alt_method,0
CUST_00988,1341.96,network_error,1,2,0.589,payment_link,1
CUST_00989,557.37,network_error,3,0,0.639,payment_link,1
CUST_00990,679.6,insufficient_funds,0,4,0.814,retry,0
CUST_00991,785.8,bank_declined,2,1,0.781,retry,0
CUST_00992,129.88,network_error,2,10,0.382,alt_method,0
CUST_00993,545.8,network_error,2,3,0.575,retry,1
CUST_00994,385.45,bank_declined,0,0,0.411,alt_method,1
CUST_00995,298.48,network_error,2,8,0.655,alt_method,1
CUST_00996,531.19,insufficient_funds,3,5,0.9,retry,0
CUST_00997,2802.17,card_declined,0,7,0.208,retry,0
CUST_00998,1110.62,network_error,1,10,0.898,payment_link,1
CUST_00999,421.18,network_error,3,3,0.6,alt_method,0
CUST_01000,1051.6,insufficient_funds,1,8,0.804,payment_link,1
CUST_01001,2037.51,insufficient_funds,2,1,0.54,retry,0
CUST_01002,1393.69,insufficient_funds,3,8,0.592,alt_method,0
CUST_01003,697.64,bank_declined,0,11,0.689,retry,0
CUST_01004,396.41,network_error,3,4,0.58,retry,1
CUST_01005,1162.79,insufficient_funds,1,12,0.648,retry,0
CUST_01006,911.22,insufficient_funds,0,5,0.603,payment_link,0
CUST_01007,1361.24,network_error,3,2,0.737,retry,0
CUST_01008,1105.59,bank_declined,3,3,0.662,payment_link,1
CUST_01009,1540.16,network_error,3,5,0.477,alt_method,0
CUST_01010,433.47,insufficient_funds,3,6,0.625,payment_link,0
CUST_01011,1908.2,network_error,0,0,0.216,payment_link,0
CUST_01012,779.05,insufficient_funds,1,6,0.44,retry,0
CUST_01013,3498.92,insufficient_funds,3,0,0.942,payment_link,0
CUST_01014,383.24,bank_declined,0,4,0.804,retry,0
CUST_01015,2667.16,network_error,1,5,0.659,payment_link,0
CUST_01016,779.25,insufficient_funds,3,12,0.676,retry,0
CUST_01017,394.99,insufficient_funds,1,1,0.736,retry,0
CUST_01018,451.64,bank_declined,1,14,0.754,retry,0
CUST_01019,514.77,insufficient_funds,0,14,0.325,retry,0
CUST_01020,933.87,bank_declined,1,12,0.273,payment_link,0
CUST_01021,1010.57,bank_declined,0,9,0.693,payment_link,0
CUST_01022,420.33,card_declined,3,8,0.638,retry,0
CUST_01023,652.31,insufficient_funds,1,13,0.546,payment_link,1
CUST_01024,3691.6,insufficient_funds,1,9,0.603,payment_link,0
CUST_01025,2649.26,bank_declined,2,5,0.791,payment_link,0
CUST_01026,942.99,card_declined,3,6,0.736,alt_method,0
CUST_01027,685.67,card_declined,3,13,0.318,retry,0
CUST_01028,732.18,insufficient_funds,2,14,0.546,retry,1
CUST_01029,1086.61,network_error,2,9,0.49,payment_link,0
CUST_01030,293.47,insufficient_funds,0,14,0.5,alt_method,0
CUST_01031,541.37,bank_declined,0,7,0.53,payment_link,1
CUST_01032,175.06,insufficient_funds,1,10,0.618,alt_method,0
CUST_01033,915.42,insufficient_funds,1,14,0.947,alt_method,1
CUST_01034,1116.28,bank_declined,1,12,0.563,payment_link,0
CUST_01035,451.9,insufficient_funds,1,9,0.48,payment_link,0
CUST_01036,2343.0,card_declined,0,0,0.496,payment_link,0
CUST_01037,249.48,insufficient_funds,3,13,0.333,payment_link,0
CUST_01038,206.13,insufficient_funds,1,7,0.45,payment_link,1
CUST_01039,795.97,insufficient_funds,3,3,0.484,alt_method,0
CUST_01040,1537.14,bank_declined,1,9,0.75,payment_link,0
CUST_01041,2558.41,network_error,2,7,0.725,retry,1
CUST_01042,460.77,network_error,1,12,0.719,alt_method,0
CUST_01043,1576.47,card_declined,1,14,0.544,payment_link,0
CUST_01044,644.96,network_error,1,5,0.851,alt_method,1
CUST_01045,579.35,insufficient_funds,0,10,0.304,payment_link,1
CUST_01046,1348.74,insufficient_funds,2,8,0.404,retry,0
CUST_01047,1120.87,insufficient_funds,1,10,0.708,retry,0
CUST_01048,188.46,bank_declined,1,3,0.485,alt_method,0
CUST_01049,2167.29,network_error,3,1,0.401,retry,0
CUST_01050,2006.35,insufficient_funds,2,13,0.51,alt_method,0
CUST_01051,403.25,insufficient_funds,1,1,0.579,retry,1
CUST_01052,912.92,bank_declined,3,4,0.354,alt_method,0
CUST_01053,987.55,network_error,3,9,0.712,alt_method,1
CUST_01054,819.37,insufficient_funds,0,8,0.823,alt_method,1
CUST_01055,428.27,network_error,3,11,0.635,retry,1
CUST_01056,388.66,network_error,1,2,0.639,payment_link,0
CUST_01057,651.68,network_error,0,7,0.702,retry,1
CUST_01058,1699.66,network_error,0,3,0.753,retry,0
CUST_01059,1027.5,bank_declined,1,5,0.118,retry,0
CUST_01060,494.48,network_error,2,9,0.798,alt_method,1
CUST_01061,1233.19,card_declined,3,5,0.229,retry,0
CUST_01062,100.0,card_declined,0,2,0.537,alt_method,1
CUST_01063,1667.39,insufficient_funds,2,13,0.389,retry,0
CUST_01064,165.38,network_error,1,4,0.424,retry,0
CUST_01065,497.72,insufficient_funds,3,11,0.414,retry,0
CUST_01066,271.58,bank_declined,3,2,0.704,alt_method,0
CUST_01067,236.1,insufficient_funds,0,10,0.844,retry,0
CUST_01068,1683.55,network_error,3,14,0.482,alt_method,0
CUST_01069,457.53,insufficient_funds,3,10,0.44,payment_link,0
CUST_01070,877.61,bank_declined,3,14,0.689,alt_method,0
CUST_01071,640.64,bank_declined,3,0,0.483,retry,0
CUST_01072,974.22,network_error,1,6,0.697,payment_link,0
CUST_01073,707.3,bank_declined,2,3,0.567,payment_link,1
CUST_01074,238.32,network_error,1,13,0.351,alt_method,0
CUST_01075,1475.89,network_error,1,6,0.566,payment_link,1
CUST_01076,448.09,card_declined,0,2,0.338,alt_method,0
CUST_01077,191.47,network_error,3,11,0.399,retry,0
CUST_01078,472.25,network_error,1,14,0.464,alt_method,1
CUST_01079,2209.69,network_error,3,14,0.867,retry,1
CUST_01080,1313.14,card_declined,1,10,0.456,retry,0
CUST_01081,503.25,bank_declined,1,4,0.766,retry,1
CUST_01082,503.0,bank_declined,0,4,0.875,alt_method,0
CUST_01083,514.24,bank_declined,2,14,0.521,alt_method,1
CUST_01084,3503.08,network_error,2,12,0.661,retry,0
CUST_01085,902.84,insufficient_funds,1,1,0.572,alt_method,1
CUST_01086,938.27,insufficient_funds,0,10,0.546,payment_link,1
CUST_01087,1516.6,network_error,3,9,0.504,alt_method,0
CUST_01088,805.15,insufficient_funds,3,11,0.52,retry,0
CUST_01089,540.65,card_declined,1,1,0.326,payment_link,0
CUST_01090,568.45,network_error,2,3,0.63,retry,0
CUST_01091,628.11,network_error,0,14,0.5,retry,0
CUST_01092,645.63,network_error,2,3,0.527,payment_link,0
CUST_01093,1190.47,network_error,3,3,0.427,alt_method,0
CUST_01094,693.37,card_declined,2,5,0.641,payment_link,0
CUST_01095,1195.25,insufficient_funds,3,1,0.734,alt_method,0
CUST_01096,623.55,insufficient_funds,0,5,0.281,alt_method,0
CUST_01097,708.33,bank_declined,0,6,0.753,retry,0
CUST_01098,134.48,network_error,1,10,0.372,retry,1
CUST_01099,1384.46,insufficient_funds,1,9,0.409,payment_link,0
CUST_01100,877.6,insufficient_funds,2,2,0.663,alt_method,0
CUST_01101,1477.95,insufficient_funds,0,10,0.728,alt_method,0
CUST_01102,100.0,card_declined,0,11,0.699,alt_method,0
CUST_01103,3535.82,bank_declined,1,7,0.563,payment_link,0
CUST_01104,594.86,insufficient_funds,3,1,0.635,alt_method,1
CUST_01105,1614.12,bank_declined,2,10,0.715,retry,0
CUST_01106,289.48,network_error,2,7,0.51,retry,1
CUST_01107,1085.96,network_error,1,12,0.806,payment_link,1
CUST_01108,286.37,network_error,0,10,0.645,alt_method,1
CUST_01109,403.83,insufficient_funds,1,4,0.684,alt_method,0
CUST_01110,3075.51,insufficient_funds,1,1,0.735,retry,1
CUST_01111,571.04,bank_declined,1,6,0.688,alt_method,1
CUST_01112,791.51,card_declined,1,13,0.472,alt_method,0
CUST_01113,1334.16,insufficient_funds,3,1,0.52,payment_link,0
CUST_01114,988.85,insufficient_funds,3,13,0.743,retry,0
CUST_01115,750.2,network_error,0,5,0.475,payment_link,1
CUST_01116,890.67,network_error,1,9,0.831,payment_link,0
CUST_01117,4549.32,insufficient_funds,3,2,0.69,payment_link,0
CUST_01118,635.18,insufficient_funds,0,8,0.312,payment_link,0
CUST_01119,781.24,bank_declined,1,2,0.636,alt_method,0
CUST_01120,1541.52,network_error,2,10,0.96,retry,0
CUST_01121,1610.69,network_error,3,14,0.663,retry,1
CUST_01122,1719.22,insufficient_funds,0,11,0.685,payment_link,1
CUST_01123,1108.75,network_error,2,11,0.621,retry,1
CUST_01124,266.56,network_error,1,2,0.583,alt_method,0
CUST_01125,2457.12,bank_declined,1,4,0.805,retry,0
CUST_01126,265.85,network_error,1,6,0.495,payment_link,0
CUST_01127,847.35,bank_declined,3,13,0.601,alt_method,0
CUST_01128,363.79,network_error,0,7,0.657,retry,1
CUST_01129,631.87,network_error,2,11,0.804,alt_method,0
CUST_01130,865.24,insufficient_funds,0,10,0.364,payment_link,0
CUST_01131,860.13,bank_declined,3,6,0.583,retry,0
CUST_01132,932.19,insufficient_funds,0,8,0.655,alt_method,0
CUST_01133,2418.66,bank_declined,3,4,0.482,retry,0
CUST_01134,956.07,network_error,1,9,0.702,payment_link,0
CUST_01135,547.12,bank_declined,2,10,0.325,retry,0
CUST_01136,1438.38,network_error,1,14,0.698,retry,1
CUST_01137,1722.58,bank_declined,0,2,0.555,alt_method,0
CUST_01138,249.11,insufficient_funds,1,5,0.769,alt_method,1
CUST_01139,1072.68,card_declined,2,4,0.644,retry,0
CUST_01140,1165.54,insufficient_funds,1,11,0.645,payment_link,0
CUST_01141,524.24,network_error,2,3,0.531,alt_method,0
CUST_01142,1999.33,network_error,2,11,0.689,alt_method,1
CUST_01143,589.9,bank_declined,1,1,0.415,payment_link,0
CUST_01144,735.43,insufficient_funds,3,6,0.148,alt_method,0
CUST_01145,579.14,bank_declined,0,12,0.298,payment_link,1
CUST_01146,673.48,network_error,3,4,0.623,payment_link,0
CUST_01147,276.71,insufficient_funds,3,3,0.47,alt_method,0
CUST_01148,210.18,network_error,1,11,0.542,retry,0
CUST_01149,2381.78,card_declined,0,13,0.847,retry,0
CUST_01150,337.79,bank_declined,0,7,0.568,retry,1
CUST_01151,300.93,card_declined,3,8,0.443,retry,1
CUST_01152,118.78,network_error,1,8,0.49,retry,1
CUST_01153,398.95,bank_declined,0,2,0.814,alt_method,1
CUST_01154,230.79,bank_declined,3,2,0.797,payment_link,1
CUST_01155,2474.05,insufficient_funds,0,4,0.519,retry,1
CUST_01156,1491.97,bank_declined,1,4,0.684,retry,0
CUST_01157,383.55,card_declined,1,9,0.352,retry,0
CUST_01158,4031.72,card_declined,1,1,0.534,payment_link,0
CUST_01159,1458.86,bank_declined,0,0,0.68,payment_link,1
CUST_01160,512.93,network_error,2,7,0.274,retry,0
CUST_01161,100.0,network_error,0,2,0.321,alt_method,0
CUST_01162,4157.85,card_declined,2,0,0.335,payment_link,0
CUST_01163,218.84,network_error,1,0,0.275,alt_method,1
CUST_01164,178.34,bank_declined,3,10,0.744,retry,0
CUST_01165,1507.27,bank_declined,2,14,0.558,alt_method,0
CUST_01166,4683.5,bank_declined,1,1,0.49,payment_link,0
CUST_01167,2013.07,card_declined,1,5,0.391,alt_method,1
CUST_01168,1044.33,insufficient_funds,2,5,0.542,payment_link,0
CUST_01169,1070.42,insufficient_funds,3,13,0.652,alt_method,0
CUST_01170,1316.5,network_error,1,2,0.884,payment_link,1
CUST_01171,1220.65,insufficient_funds,2,11,0.618,alt_method,0
CUST_01172,832.93,network_error,3,3,0.513,alt_method,0
CUST_01173,722.97,insufficient_funds,3,11,0.503,alt_method,0
CUST_01174,632.66,bank_declined,1,12,0.161,payment_link,0
CUST_01175,363.88,card_declined,0,1,0.295,retry,1
CUST_01176,531.37,network_error,0,1,0.615,alt_method,0
CUST_01177,171.68,insufficient_funds,1,14,0.539,payment_link,0
CUST_01178,614.82,card_declined,3,6,0.52,payment_link,0
CUST_01179,301.61,network_error,1,12,0.459,retry,0
CUST_01180,275.1,network_error,2,0,0.677,payment_link,1
CUST_01181,768.1,network_error,0,6,0.662,payment_link,0
CUST_01182,2025.56,insufficient_funds,2,13,0.539,payment_link,0
CUST_01183,1386.66,network_error,1,11,0.763,payment_link,0
CUST_01184,189.35,card_declined,1,13,0.316,retry,0
CUST_01185,301.36,insufficient_funds,3,11,0.593,retry,0
CUST_01186,1411.79,insufficient_funds,3,13,0.59,alt_method,0
CUST_01187,303.08,network_error,3,0,0.712,retry,0
CUST_01188,555.74,insufficient_funds,2,13,0.502,payment_link,0
CUST_01189,1032.81,bank_declined,3,5,0.829,payment_link,0
CUST_01190,306.53,bank_declined,1,2,0.615,alt_method,0
CUST_01191,723.64,bank_declined,3,7,0.49,retry,0
CUST_01192,228.78,insufficient_funds,0,5,0.536,retry,0
CUST_01193,411.13,card_declined,3,10,0.61,payment_link,1
CUST_01194,859.05,bank_declined,2,1,0.445,payment_link,0
CUST_01195,185.97,bank_declined,0,7,0.615,retry,0
CUST_01196,946.13,network_error,0,4,0.791,alt_method,0
CUST_01197,654.77,network_error,0,7,0.313,payment_link,0
CUST_01198,1034.83,network_error,2,7,0.705,retry,0
CUST_01199,795.63,bank_declined,1,5,0.699,retry,1
CUST_01200,1980.91,insufficient_funds,3,1,0.547,alt_method,0
CUST_01201,735.23,insufficient_funds,0,7,0.474,retry,0
CUST_01202,471.76,card_declined,0,14,0.628,retry,0
CUST_01203,733.51,card_declined,0,14,0.684,retry,0
CUST_01204,1027.25,card_declined,1,10,0.629,payment_link,0
CUST_01205,691.66,insufficient_funds,1,5,0.76,alt_method,0
CUST_01206,687.1,bank_declined,2,5,0.505,retry,0
CUST_01207,379.33,network_error,1,7,0.431,retry,0
CUST_01208,391.38,network_error,3,0,0.669,retry,1
CUST_01209,216.57,network_error,2,1,0.71,payment_link,1
CUST_01210,2696.37,insufficient_funds,2,11,0.535,retry,0
CUST_01211,245.9,insufficient_funds,3,11,0.783,alt_method,0
CUST_01212,382.1,bank_declined,3,8,0.383,retry,0
CUST_01213,374.38,network_error,3,10,0.61,retry,0
CUST_01214,1360.95,bank_declined,2,11,0.58,retry,0
CUST_01215,525.34,insufficient_funds,2,7,0.389,alt_method,0
CUST_01216,1804.78,network_error,2,11,0.581,payment_link,0
CUST_01217,388.08,insufficient_funds,3,6,0.2,alt_method,1
CUST_01218,831.47,network_error,3,6,0.571,retry,0
CUST_01219,340.95,insufficient_funds,0,4,0.721,retry,0
CUST_01220,3700.12,insufficient_funds,1,1,0.483,payment_link,0
CUST_01221,257.22,network_error,0,10,0.861,payment_link,1
CUST_01222,852.23,network_error,3,5,0.476,payment_link,1
CUST_01223,1104.36,insufficient_funds,2,9,0.536,retry,0
CUST_01224,926.15,card_declined,3,2,0.868,retry,0
CUST_01225,573.51,insufficient_funds,1,3,0.688,retry,0
CUST_01226,599.53,bank_declined,0,12,0.764,payment_link,0
CUST_01227,688.87,bank_declined,0,9,0.648,payment_link,0
CUST_01228,591.34,card_declined,2,11,0.494,alt_method,0
CUST_01229,1438.14,bank_declined,0,10,0.657,retry,0
CUST_01230,3898.78,insufficient_funds,0,1,0.597,alt_method,1
CUST_01231,425.82,bank_declined,3,13,0.674,payment_link,0
CUST_01232,222.33,card_declined,0,1,0.798,retry,1
CUST_01233,619.79,insufficient_funds,0,11,0.86,alt_method,1
CUST_01234,5238.38,insufficient_funds,0,7,0.759,payment_link,0
CUST_01235,349.69,network_error,2,7,0.441,payment_link,1
CUST_01236,2468.32,bank_declined,2,9,0.715,payment_link,0
CUST_01237,2545.7,bank_declined,3,5,0.616,retry,0
CUST_01238,427.15,network_error,0,12,0.39,alt_method,0
CUST_01239,1048.57,insufficient_funds,2,4,0.275,alt_method,0
CUST_01240,2447.24,insufficient_funds,2,7,0.575,retry,1
CUST_01241,491.12,network_error,3,3,0.636,payment_link,0
CUST_01242,565.18,card_declined,1,10,0.606,alt_method,0
CUST_01243,417.65,network_error,0,3,0.776,retry,1
CUST_01244,295.36,network_error,2,4,0.579,retry,0
CUST_01245,395.67,insufficient_funds,3,0,0.543,retry,0
CUST_01246,249.85,bank_declined,3,0,0.602,payment_link,0
CUST_01247,683.53,network_error,3,1,0.502,alt_method,0
CUST_01248,359.25,bank_declined,2,13,0.612,payment_link,0
CUST_01249,801.94,insufficient_funds,0,7,0.743,retry,1
CUST_01250,191.58,network_error,1,6,0.686,payment_link,0
CUST_01251,866.71,network_error,0,14,0.529,alt_method,0
CUST_01252,1295.72,insufficient_funds,3,14,0.208,retry,0
CUST_01253,134.96,network_error,3,9,0.748,alt_method,0
CUST_01254,897.17,card_declined,1,8,0.539,alt_method,0
CUST_01255,1776.03,bank_declined,0,4,0.364,retry,0
CUST_01256,252.72,card_declined,3,1,0.369,retry,0
CUST_01257,2535.28,network_error,3,6,0.521,payment_link,1
CUST_01258,930.03,card_declined,0,14,0.498,alt_method,1
CUST_01259,378.41,insufficient_funds,3,7,0.54,alt_method,0
CUST_01260,636.12,insufficient_funds,0,11,0.387,payment_link,1
CUST_01261,1039.67,network_error,3,6,0.442,retry,1
CUST_01262,706.84,network_error,0,13,0.848,retry,0
CUST_01263,1023.52,bank_declined,1,6,0.877,alt_method,0
CUST_01264,318.45,insufficient_funds,3,11,0.67,retry,0
CUST_01265,761.65,network_error,1,14,0.274,payment_link,0
CUST_01266,214.65,bank_declined,3,13,0.53,retry,0
CUST_01267,608.51,network_error,3,4,0.599,retry,0
CUST_01268,322.75,insufficient_funds,2,1,0.15,retry,0
CUST_01269,369.29,insufficient_funds,0,5,0.5,retry,0
CUST_01270,1788.04,bank_declined,1,3,0.549,payment_link,0
CUST_01271,1592.48,bank_declined,1,9,0.61,retry,0
CUST_01272,1082.81,insufficient_funds,1,1,0.749,alt_method,0
CUST_01273,277.59,insufficient_funds,0,11,0.778,payment_link,1
CUST_01274,516.4,insufficient_funds,2,8,0.835,payment_link,0
CUST_01275,1755.45,bank_declined,1,6,0.686,payment_link,1
CUST_01276,744.99,insufficient_funds,0,5,0.667,payment_link,0
CUST_01277,4253.36,network_error,3,11,0.631,retry,0
CUST_01278,911.1,network_error,1,4,0.584,alt_method,0
CUST_01279,775.6,insufficient_funds,1,2,0.591,payment_link,0
CUST_01280,519.42,insufficient_funds,2,11,0.149,retry,0
CUST_01281,740.14,bank_declined,1,14,0.753,payment_link,0
CUST_01282,588.76,network_error,1,14,0.626,payment_link,0
CUST_01283,1172.02,insufficient_funds,3,9,0.709,retry,0
CUST_01284,1429.9,bank_declined,0,9,0.747,alt_method,1
CUST_01285,354.68,bank_declined,0,3,0.474,retry,0
CUST_01286,229.3,insufficient_funds,2,2,0.747,payment_link,0
CUST_01287,153.09,insufficient_funds,3,11,0.585,alt_method,0
CUST_01288,998.64,insufficient_funds,0,10,0.363,retry,0
CUST_01289,275.15,card_declined,3,7,0.497,retry,0
CUST_01290,118.83,network_error,0,2,0.635,retry,1
CUST_01291,907.65,card_declined,3,6,0.464,retry,0
CUST_01292,4887.32,bank_declined,2,6,0.67,retry,0
CUST_01293,661.92,insufficient_funds,1,6,0.155,alt_method,0
CUST_01294,1300.88,network_error,2,12,0.691,alt_method,0
CUST_01295,710.14,insufficient_funds,0,6,0.504,alt_method,1
CUST_01296,614.55,insufficient_funds,2,13,0.765,retry,1
CUST_01297,1387.5,network_error,1,1,0.54,alt_method,0
CUST_01298,527.31,bank_declined,2,9,0.251,payment_link,0
CUST_01299,823.79,card_declined,0,2,0.322,retry,0
CUST_01300,860.37,insufficient_funds,0,9,0.582,payment_link,1
CUST_01301,389.76,bank_declined,2,8,0.594,retry,0
CUST_01302,1470.91,network_error,1,2,0.865,alt_method,0
CUST_01303,578.26,insufficient_funds,2,1,0.46,payment_link,0
CUST_01304,363.36,network_error,1,8,0.447,alt_method,1
CUST_01305,1021.68,bank_declined,3,12,0.685,payment_link,0
CUST_01306,324.16,card_declined,1,9,0.631,payment_link,0
CUST_01307,680.31,bank_declined,3,8,0.286,retry,0
CUST_01308,660.31,network_error,2,3,0.272,payment_link,0
CUST_01309,1585.6,insufficient_funds,1,13,0.344,alt_method,0
CUST_01310,972.39,insufficient_funds,3,11,0.444,retry,0
CUST_01311,651.96,insufficient_funds,3,8,0.545,alt_method,0
CUST_01312,1279.49,bank_declined,3,2,0.448,payment_link,0
CUST_01313,2022.65,bank_declined,0,6,0.436,retry,0
CUST_01314,1039.24,bank_declined,2,6,0.849,payment_link,1
CUST_01315,670.67,insufficient_funds,3,14,0.889,alt_method,0
CUST_01316,232.88,network_error,1,10,0.589,payment_link,0
CUST_01317,283.7,network_error,3,7,0.424,payment_link,0
CUST_01318,521.04,insufficient_funds,0,9,0.812,payment_link,0
CUST_01319,408.46,insufficient_funds,2,14,0.461,payment_link,0
CUST_01320,572.73,bank_declined,0,3,0.575,retry,1
CUST_01321,695.98,bank_declined,0,2,0.744,retry,0
CUST_01322,1016.13,network_error,0,2,0.952,retry,0
CUST_01323,628.67,insufficient_funds,1,14,0.55,retry,0
CUST_01324,981.62,network_error,2,11,0.455,retry,0
CUST_01325,700.35,network_error,2,4,0.599,payment_link,0
CUST_01326,136.95,bank_declined,1,10,0.607,payment_link,0
CUST_01327,313.73,network_error,2,14,0.467,retry,0
CUST_01328,592.72,insufficient_funds,0,13,0.644,retry,0
CUST_01329,252.71,network_error,2,0,0.694,retry,0
CUST_01330,1074.86,card_declined,1,9,0.701,retry,0
CUST_01331,2263.35,insufficient_funds,0,2,0.68,retry,1
CUST_01332,1763.42,network_error,1,13,0.548,payment_link,0
CUST_01333,560.73,insufficient_funds,3,5,0.191,retry,0
CUST_01334,2192.02,bank_declined,0,2,0.478,payment_link,0
CUST_01335,749.15,card_declined,0,4,0.688,alt_method,0
